date,nav,shares_outstanding,shares_change,total_net_assets,estimated_flow_eur,flow_pct_assets,flow_zscore,flow_5d,flow_20d
2014-12-03,6.652939,587819707.0,0.0,3910728882.16,0.0,0.0,0.09232671272409514,2397607.560000018,599401.8899999971
2014-12-04,6.616987,587819707.0,0.0,3889595922.69,0.0,0.0,0.09232671272409514,0.0,599401.8899999971
2014-12-05,6.679871,587819707.0,0.0,3926560350.3,0.0,0.0,0.09232671272409514,0.0,599401.8899999971
2014-12-08,6.609665,587819707.0,0.0,3885291389.5,0.0,0.0,0.09232671272409514,0.0,599401.8899999971
2014-12-09,6.468251,587819707.0,0.0,3802165840.63,0.0,0.0,0.09232671272409514,0.0,599401.8899999971
2014-12-10,6.439062,587819707.0,0.0,3785007698.55,0.0,0.0,0.09232671272409514,0.0,599401.8899999971
2014-12-11,6.402046,587819707.0,0.0,3763248881.34,0.0,0.0,0.09232671272409514,0.0,599401.8899999971
2014-12-12,6.242344,587819707.0,0.0,3669373211.01,0.0,0.0,0.09232671272409514,0.0,599401.8899999971
2014-12-15,6.125275,587819707.0,0.0,3600557379.26,0.0,0.0,0.09232671272409514,0.0,599401.8899999971
2014-12-16,6.27281,587819707.0,0.0,3687281555.38,0.0,0.0,0.09232671272409514,0.0,599401.8899999971
2014-12-17,6.277865,587819707.0,0.0,3690253235.74,0.0,0.0,0.09232671272409514,0.0,599401.8899999971
2014-12-18,6.406339,587819707.0,0.0,3765772448.95,0.0,0.0,0.09232671272409514,0.0,599401.8899999971
2014-12-19,6.48487,587819707.0,0.0,3811934706.41,0.0,0.0,0.09232671272409514,0.0,599401.8899999971
2014-12-22,6.515804,587819707.0,0.0,3830118400.81,0.0,0.0,0.09232671272409514,0.0,599401.8899999971
2014-12-23,6.536861,587819707.0,0.0,3842496164.3,0.0,0.0,0.09232671272409514,0.0,599401.8899999971
2014-12-24,6.548505,587819707.0,0.0,3849340424.96,0.0,0.0,0.09232671272409514,0.0,599401.8899999971
2014-12-26,6.548505,587819707.0,0.0,3849340424.96,0.0,0.0,0.09232671272409514,0.0,0.0
2014-12-29,6.572858,587819707.0,0.0,3863655916.77,0.0,0.0,0.09232671272409514,0.0,0.0
2014-12-30,6.487078,587819707.0,0.0,3813232544.06,0.0,0.0,0.09232671272409514,0.0,0.0
2014-12-31,6.505947,587819707.0,0.0,3824324181.75,0.0,0.0,0.09232671272409514,0.0,0.0
2015-01-01,6.505947,587819707.0,0.0,3824324181.75,0.0,0.0,0.09232671272409514,0.0,0.0
2015-01-02,6.48802,587819707.0,0.0,3813786089.36,0.0,0.0,0.09232671272409514,0.0,0.0
2015-01-05,6.358353,587819707.0,0.0,3737565490.88,0.0,0.0,0.09232671272409514,0.0,0.0
2015-01-06,6.308159,587819707.0,0.0,3708060257.27,0.0,0.0,0.09232671272409514,0.0,0.0
2015-01-07,6.360862,587819707.0,0.0,3739040276.14,0.0,0.0,0.09232671272409514,0.0,0.0
2015-01-08,6.50983,587819707.0,0.0,3826606721.5,0.0,0.0,0.09232671272409514,0.0,0.0
2015-01-09,6.441486,587819707.0,0.0,3786432850.29,0.0,0.0,0.09232671272409514,0.0,0.0
2015-01-12,6.441603,587819707.0,0.0,3786501440.94,0.0,0.0,0.09232671272409514,0.0,0.0
2015-01-13,6.481967,587819707.0,0.0,3810228310.59,0.0,0.0,0.09232671272409514,0.0,0.0
2015-01-14,6.329578,587819707.0,0.0,3720650826.7,0.0,0.0,0.09232671272409514,0.0,0.0
2015-01-15,6.442156,587819707.0,0.0,3786826315.12,0.0,0.0,0.09232671272409514,0.0,0.0
2015-01-16,6.493242,587819707.0,0.0,3816855641.35,0.0,0.0,0.09232671272409514,0.0,0.0
2015-01-19,6.52798,587819707.0,0.0,3837275333.04,0.0,0.0,0.09232671272409514,0.0,0.0
2015-01-20,6.562158,587819707.0,0.0,3857365857.53,0.0,0.0,0.09232671272409514,0.0,0.0
2015-01-21,6.669081,587819707.0,0.0,3920217637.52,0.0,0.0,0.09232671272409514,0.0,0.0
2015-01-22,6.739229,587819707.0,0.0,3961451700.75,0.0,0.0,0.09232671272409514,0.0,0.0
2015-01-23,6.775382,587819707.0,0.0,3982703426.65,0.0,0.0,0.09232671272409514,0.0,0.0
2015-01-26,6.794599,587819707.0,0.0,3993999385.8,0.0,0.0,0.09232671272409514,0.0,0.0
2015-01-27,6.754112,585819707.0,-2000000.0,3956691988.45,-13508224.0,-0.003414019600067917,-0.8477733690426822,-2701644.799999982,-675411.200000003
2015-01-28,6.768143,583219707.0,-2600000.0,3947314698.5,-17597171.8,-0.004458010861583196,-1.1212950497409093,-6221079.159999982,-1555269.790000003
2015-01-29,6.752934,580019707.0,-3200000.0,3916835269.3,-21609388.8,-0.00551705326220215,-1.389589562857654,-10542956.919999983,-2635739.2300000032
2015-01-30,6.692241,578419707.0,-1600000.0,3870924543.69,-10707585.6,-0.0027661571490600226,-0.628869172791929,-12684474.039999982,-3171118.510000003
2015-02-02,6.724774,578419707.0,0.0,3889742189.5,0.0,0.0,0.1274773346377159,-12684474.039999982,-3171118.510000003
2015-02-03,6.813224,576819707.0,-1600000.0,3930001990.83,-10901158.4,-0.002773830248797844,-0.6236595322390234,-12163060.919999983,-3716176.4300000025
2015-02-04,6.801467,574819707.0,-2000000.0,3909617286.26,-13602934.0,-0.003479351814768748,-0.8061808839517414,-11364213.35999998,-4396323.130000003
2015-02-05,6.808277,574819707.0,0.0,3913531947.39,0.0,0.0,0.14112212208118782,-7042335.599999982,-4396323.130000003
2015-02-06,6.795853,574619707.0,-200000.0,3905031556.61,-1359170.6,-0.00034805623982714,0.04715209024336644,-5172652.599999982,-4464281.660000003
2015-02-09,6.779508,573219707.0,-1400000.0,3886148005.3,-9491311.2,-0.0024423442408924145,-0.5170062262105375,-7070914.839999981,-4938847.220000003
2015-02-10,6.771431,563619707.0,-9600000.0,3816512058.73,-65005737.599999994,-0.01703276096070599,-4.115821458058136,-17891830.67999998,-8189134.100000003
2015-02-11,6.760695,562619707.0,-1000000.0,3803700389.37,-6760695.0,-0.0017773994552498814,-0.2715976814913504,-16523382.87999998,-8527168.850000003
2015-02-12,6.782304,562619707.0,0.0,3815858219.37,0.0,0.0,0.17576804561112055,-16523382.87999998,-8527168.850000003
2015-02-13,6.827384,561619707.0,-1000000.0,3834393906.35,-6827384.0,-0.0017805640648169763,-0.2686125370989049,-17617025.55999998,-8868538.050000003
2015-02-16,6.810854,558019707.0,-3600000.0,3800591265.05,-24519074.4,-0.006451384190001139,-1.4184543770967961,-20622578.19999998,-10094491.770000001
2015-02-17,6.851582,558019707.0,0.0,3823317981.98,0.0,0.0,0.2321803695398677,-7621430.679999982,-10094491.770000001
2015-02-18,6.851382,558019707.0,0.0,3823206636.01,0.0,0.0,0.2321803695398677,-6269291.679999982,-10094491.770000001
2015-02-19,6.852888,555019707.0,-3000000.0,3803488096.17,-20558664.0,-0.005405213183315064,-2.519281721928173,-10381024.479999982,-11122424.970000003
2015-02-20,6.878969,554419707.0,-600000.0,3813836420.01,-4127381.4,-0.001082212487757715,-0.31597968795004977,-9841023.959999982,-11328794.040000003
2015-02-23,6.875624,553419707.0,-1000000.0,3805106238.58,-6875624.0,-0.0018069466577011696,-0.680836291648319,-6312333.879999982,-11672575.240000002
2015-02-24,6.912888,553419707.0,0.0,3825728655.23,0.0,0.0,0.24654628174485238,-6312333.879999982,-10997164.040000003
2015-02-25,6.898577,553419707.0,0.0,3817808606.76,0.0,0.0,0.24654628174485238,-6312333.879999982,-10117305.450000001
2015-02-26,6.894567,553419707.0,0.0,3815589367.0,0.0,0.0,0.24654628174485238,-2200601.0799999824,-9036836.010000002
2015-02-27,6.891436,553419707.0,0.0,3813856996.16,0.0,0.0,0.24654628174485238,-1375124.7999999821,-8501456.730000002
2015-03-02,6.885274,552819707.0,-600000.0,3806315226.12,-4131164.4,-0.0010853447900612105,-0.30745877027631124,-826232.8799999821,-8708014.950000003
2015-03-03,6.834159,552819707.0,0.0,3778058202.88,0.0,0.0,0.2511662179134529,-826232.8799999821,-8162957.030000003
2015-03-04,6.863929,552819707.0,0.0,3794515275.94,0.0,0.0,0.2511662179134529,-826232.8799999821,-7482810.330000003
2015-03-05,6.920256,552819707.0,0.0,3825654271.06,0.0,0.0,0.2511662179134529,-826232.8799999821,-7482810.330000003
2015-03-06,6.871404,552819707.0,0.0,3798647607.47,0.0,0.0,0.2511662179134529,-826232.8799999821,-7414851.800000003
2015-03-09,6.836128,549819707.0,-3000000.0,3758637976.94,-20508384.0,-0.005456333950176384,-2.4681879438588687,-4101676.799999982,-7965705.440000002
2015-03-10,6.665755,548819707.0,-1000000.0,3658298227.96,-6665755.0,-0.0018220917444767939,-0.6375640306196709,-5434827.799999982,-5048706.310000002
2015-03-11,6.684341,548819707.0,0.0,3668498168.36,0.0,0.0,0.27468176949657813,-5434827.799999982,-4710671.560000002
2015-03-12,6.731791,548819707.0,0.0,3694539786.98,0.0,0.0,0.27468176949657813,-5434827.799999982,-4710671.560000002
2015-03-13,6.711591,548819707.0,0.0,3683453708.04,0.0,0.0,0.27468176949657813,-5434827.799999982,-4369302.360000002
2015-03-16,6.774632,548819707.0,0.0,3718051719.55,0.0,0.0,0.27468176949657813,-1333150.999999982,-3143348.640000003
2015-03-17,6.808098,548819707.0,0.0,3736418436.65,0.0,0.0,0.27468176949657813,0.0,-3143348.640000003
2015-03-18,6.91522,548819707.0,0.0,3795209314.58,0.0,0.0,0.27468176949657813,0.0,-3143348.640000003
2015-03-19,6.94186,548419707.0,-400000.0,3807053059.58,-2776744.0,-0.0007293683477861312,-0.08746481927789194,-555348.7999999821,-2254252.640000003
2015-03-20,7.001419,547019707.0,-1400000.0,3829914670.33,-9801986.6,-0.002559322450689332,-0.9894245802476027,-2515746.119999982,-2537982.900000003
2015-03-23,7.016425,545019707.0,-2000000.0,3824090371.68,-14032850.0,-0.003669591624696643,-1.5136868957069356,-5322316.119999982,-2895844.200000003
2015-03-24,6.998833,545019707.0,0.0,3814502048.62,0.0,0.0,0.2997888513126138,-5322316.119999982,-2895844.200000003
2015-03-25,6.970133,545019707.0,0.0,3798859936.27,0.0,0.0,0.2997888513126138,-5322316.119999982,-2895844.200000003
2015-03-26,6.878368,545019707.0,0.0,3748846385.13,0.0,0.0,0.2997888513126138,-4766967.319999983,-2895844.200000003
2015-03-27,6.838178,545019707.0,0.0,3726942298.8,0.0,0.0,0.2997888513126138,-2806569.9999999823,-2895844.200000003
2015-03-30,6.874636,545019707.0,0.0,3746812550.64,0.0,0.0,0.2997888513126138,0.0,-2689285.9800000032
2015-03-31,6.756537,545019707.0,0.0,3682445842.37,0.0,0.0,0.2997888513126138,0.0,-2689285.9800000032
2015-04-01,6.792762,545019707.0,0.0,3702189247.16,0.0,0.0,0.2997888513126138,0.0,-2689285.9800000032
2015-04-02,6.819816,545019707.0,0.0,3716934278.26,0.0,0.0,0.2997888513126138,0.0,-2689285.9800000032
2015-04-06,6.819816,545019707.0,0.0,3716934278.26,0.0,0.0,0.2997888513126138,0.0,-2689285.9800000032
2015-04-07,6.94776,545019707.0,0.0,3786666571.35,0.0,0.0,0.2997888513126138,0.0,-1663866.780000003
2015-04-08,6.924881,544419707.0,-600000.0,3770041924.7,-4154928.6,-0.0011020908210007843,-0.24034751785514843,-830985.7199999822,-1538325.460000003
2015-04-09,7.004538,543619707.0,-800000.0,3807805046.63,-5603630.4,-0.0014716169371536889,-0.41678385691023995,-1951711.7999999821,-1818506.980000003
2015-04-10,7.079945,543619707.0,0.0,3848797966.66,0.0,0.0,0.31032354715704996,-1951711.7999999821,-1818506.980000003
2015-04-13,7.053501,543619707.0,0.0,3834422504.5,0.0,0.0,0.31032354715704996,-1951711.7999999821,-1818506.980000003
2015-04-14,7.064282,543619707.0,0.0,3840283147.82,0.0,0.0,0.31032354715704996,-1951711.7999999821,-1818506.980000003
2015-04-15,7.085798,543619707.0,0.0,3851979914.04,0.0,0.0,0.31032354715704996,-1120726.0799999821,-1818506.980000003
2015-04-16,7.054264,543619707.0,0.0,3834837044.12,0.0,0.0,0.31032354715704996,0.0,-1818506.980000003
2015-04-17,6.98832,543619707.0,0.0,3798988912.06,0.0,0.0,0.31032354715704996,0.0,-1679669.780000003
2015-04-20,7.045695,539619707.0,-4000000.0,3801996193.22,-28182780.0,-0.0074126270958023615,-3.1776515140059023,-5636555.999999982,-2598709.450000003
2015-04-21,7.056525,538819707.0,-800000.0,3802194951.62,-5645220.0,-0.0014847266044563925,-0.369819580178997,-6765599.999999982,-2179327.950000003
2015-04-22,7.02179,538819707.0,0.0,3783479263.27,0.0,0.0,0.3318743373576634,-6765599.999999982,-2179327.950000003
2015-04-23,7.056891,537419707.0,-1400000.0,3792512656.31,-9879647.4,-0.0026050400605947084,-0.8864778942530681,-8741529.479999982,-2673310.320000003
2015-04-24,7.073952,537419707.0,0.0,3801681455.52,0.0,0.0,0.3411521958654557,-8741529.479999982,-2673310.320000003
2015-04-27,7.106999,537419707.0,0.0,3819441841.41,0.0,0.0,0.3411521958654557,-3104973.4799999823,-2673310.320000003
2015-04-28,7.033437,537419707.0,0.0,3779908142.0,0.0,0.0,0.3411521958654557,-1975929.4799999823,-2673310.320000003
2015-04-29,6.949425,537419707.0,0.0,3734758024.46,0.0,0.0,0.3411521958654557,-1975929.4799999823,-2673310.320000003
2015-04-30,6.968605,537419707.0,0.0,3745065919.25,0.0,0.0,0.3411521958654557,0.0,-2673310.320000003
2015-05-01,6.993911,537419707.0,0.0,3758666010.71,0.0,0.0,0.3411521958654557,0.0,-2673310.320000003
2015-05-04,6.993911,537419707.0,0.0,3758666010.71,0.0,0.0,0.3411521958654557,0.0,-2673310.320000003
2015-05-05,6.935774,537419707.0,0.0,3727421683.24,0.0,0.0,0.3411521958654557,0.0,-2673310.320000003
2015-05-06,6.941722,537419707.0,0.0,3730618447.32,0.0,0.0,0.3411521958654557,0.0,-2465563.890000003
2015-05-07,6.901826,535019707.0,-2400000.0,3692613147.17,-16564382.4,-0.004485815800307936,-1.7335432182386854,-3312876.4799999823,-3013601.490000003
2015-05-08,7.061448,535019707.0,0.0,3778013979.5,0.0,0.0,0.3543456008876403,-3312876.4799999823,-3013601.490000003
2015-05-11,7.044424,535019707.0,0.0,3768906027.71,0.0,0.0,0.3543456008876403,-3312876.4799999823,-3013601.490000003
2015-05-12,6.948196,535019707.0,0.0,3717421865.32,0.0,0.0,0.3543456008876403,-3312876.4799999823,-3013601.490000003
2015-05-13,6.963919,535019707.0,0.0,3725834295.47,0.0,0.0,0.3543456008876403,-3312876.4799999823,-3013601.490000003
2015-05-14,6.999556,535019707.0,0.0,3744900755.35,0.0,0.0,0.3543456008876403,0.0,-3013601.490000003
2015-05-15,6.986959,535019707.0,0.0,3738160852.35,0.0,0.0,0.3543456008876403,0.0,-3013601.490000003
2015-05-18,6.995617,535019707.0,0.0,3742793033.91,0.0,0.0,0.3710215367210266,0.0,-1604462.490000003
2015-05-19,7.021668,535019707.0,0.0,3756730904.98,0.0,0.0,0.3710215367210266,0.0,-1322201.490000003
2015-05-20,7.033854,535019707.0,0.0,3763250584.59,0.0,0.0,0.3710215367210266,0.0,-1322201.490000003
2015-05-21,7.045539,535019707.0,0.0,3769502482.13,0.0,0.0,0.3710215367210266,0.0,-828219.120000003
2015-05-22,7.064042,535019707.0,0.0,3779401999.18,0.0,0.0,0.3710215367210266,0.0,-828219.120000003
2015-05-25,7.064042,535019707.0,0.0,3779401999.18,0.0,0.0,0.3710215367210266,0.0,-828219.120000003
2015-05-26,6.980889,535019707.0,0.0,3734913337.37,0.0,0.0,0.3710215367210266,0.0,-828219.120000003
2015-05-27,7.065571,535019707.0,0.0,3780220139.48,0.0,0.0,0.3710215367210266,0.0,-828219.120000003
2015-05-28,6.980376,538019707.0,3000000.0,3755580005.28,20941128.0,0.005576003698645402,2.87397802188104,4188225.600000018,218837.279999997
2015-05-29,6.924373,538019707.0,0.0,3725449193.47,0.0,0.0,0.33686785146702,4188225.600000018,218837.279999997
2015-06-01,6.893781,538019707.0,0.0,3708990208.97,0.0,0.0,0.33686785146702,4188225.600000018,218837.279999997
2015-06-02,6.868646,538019707.0,0.0,3695467418.87,0.0,0.0,0.33686785146702,4188225.600000018,218837.279999997
2015-06-03,6.890692,538019707.0,0.0,3707328104.81,0.0,0.0,0.33686785146702,4188225.600000018,218837.279999997
2015-06-04,6.805801,538019707.0,0.0,3661655585.44,0.0,0.0,0.33686785146702,0.0,1047056.399999997
2015-06-05,6.751701,538019707.0,0.0,3632548198.45,0.0,0.0,0.33686785146702,0.0,1047056.399999997
2015-06-08,6.73721,538019707.0,0.0,3624752237.47,0.0,0.0,0.33686785146702,0.0,1047056.399999997
2015-06-09,6.701109,538019707.0,0.0,3605328951.49,0.0,0.0,0.33686785146702,0.0,1047056.399999997
2015-06-10,6.776717,538019707.0,0.0,3646007529.21,0.0,0.0,0.33686785146702,0.0,1047056.399999997
2015-06-11,6.801484,538019707.0,0.0,3659332641.7,0.0,0.0,0.33686785146702,0.0,1047056.399999997
2015-06-12,6.740179,538019707.0,0.0,3626349398.11,0.0,0.0,0.33686785146702,0.0,1047056.399999997
2015-06-15,6.666233,538019707.0,0.0,3586564835.96,0.0,0.0,0.33686785146702,0.0,1047056.399999997
2015-06-16,6.665749,538019707.0,0.0,3586304350.16,0.0,0.0,0.33686785146702,0.0,1047056.399999997
2015-06-17,6.636414,538019707.0,0.0,3570521680.04,0.0,0.0,0.33686785146702,0.0,1047056.399999997
2015-06-18,6.664236,538019707.0,0.0,3585490322.01,0.0,0.0,0.33686785146702,0.0,1047056.399999997
2015-06-19,6.666671,538019707.0,0.0,3586800825.87,0.0,0.0,0.33686785146702,0.0,1047056.399999997
2015-06-22,6.781063,538019707.0,0.0,3648346027.06,0.0,0.0,0.33686785146702,0.0,1047056.399999997
2015-06-23,6.790169,538019707.0,0.0,3653245209.92,0.0,0.0,0.33686785146702,0.0,1047056.399999997
2015-06-24,6.800002,538019707.0,0.0,3658535264.83,0.0,0.0,0.33686785146702,0.0,1047056.399999997
2015-06-25,6.765237,538019707.0,0.0,3639831075.91,0.0,0.0,0.33686785146702,0.0,0.0
2015-06-26,6.711419,538019707.0,0.0,3610876101.77,0.0,0.0,0.33686785146702,0.0,0.0
2015-06-29,6.579035,538019707.0,0.0,3539650534.08,0.0,0.0,0.33686785146702,0.0,0.0
2015-06-30,6.480269,538419707.0,400000.0,3489104957.28,2592107.6,0.0007429147680385999,0.6711199196949956,518421.5200000179,129605.37999999702
2015-07-01,6.567076,539819707.0,1400000.0,3545037228.72,9193906.4,0.0025934583494683435,1.488634548004733,2357202.800000018,589300.699999997
2015-07-02,6.590524,539819707.0,0.0,3557694811.43,0.0,0.0,0.32085075786058515,2357202.800000018,589300.699999997
2015-07-03,6.546111,539819707.0,0.0,3533719858.54,0.0,0.0,0.32085075786058515,2357202.800000018,589300.699999997
2015-07-06,6.496227,539819707.0,0.0,3506791498.96,0.0,0.0,0.32085075786058515,2357202.800000018,589300.699999997
2015-07-07,6.39344,545219707.0,5400000.0,3485829960.32,34524576.0,0.009904262799104129,4.3486368546835745,8743696.480000017,2315529.499999997
2015-07-08,6.451505,545219707.0,0.0,3517487676.09,0.0,0.0,0.2600780946529425,6904915.200000018,2315529.499999997
2015-07-09,6.542425,545219707.0,0.0,3567059404.56,0.0,0.0,0.2600780946529425,6904915.200000018,2315529.499999997
2015-07-10,6.633641,545219707.0,0.0,3616791977.01,0.0,0.0,0.2600780946529425,6904915.200000018,2315529.499999997
2015-07-13,6.697697,545219707.0,0.0,3651716606.63,0.0,0.0,0.2600780946529425,6904915.200000018,2315529.499999997
2015-07-14,6.713406,545219707.0,0.0,3660281351.14,0.0,0.0,0.2600780946529425,0.0,2315529.499999997
2015-07-15,6.713503,546219707.0,1000000.0,3667047828.63,6713503.0,0.0018307650496361667,0.9991678108779973,1342700.6000000178,2651204.649999997
2015-07-16,6.75585,546219707.0,0.0,3690178629.0,0.0,0.0,0.2294662835680127,1342700.6000000178,2651204.649999997
2015-07-17,6.734561,546219707.0,0.0,3678550292.52,0.0,0.0,0.21416111430617202,1342700.6000000178,2651204.649999997
2015-07-20,6.748085,546219707.0,0.0,3685937113.27,0.0,0.0,0.2051216747210915,1342700.6000000178,2651204.649999997
2015-07-21,6.728507,546219707.0,0.0,3675243185.12,0.0,0.0,0.2051216747210915,1342700.6000000178,2651204.649999997
2015-07-22,6.627422,546219707.0,0.0,3620028872.82,0.0,0.0,0.1960138204249849,0.0,2651204.649999997
2015-07-23,6.617464,546219707.0,0.0,3614589342.31,0.0,0.0,0.1848725545474687,0.0,2651204.649999997
2015-07-24,6.542698,546219707.0,0.0,3573750858.54,0.0,0.0,0.1848725545474687,0.0,2651204.649999997
2015-07-27,6.468527,546219707.0,0.0,3533237118.5,0.0,0.0,0.1835944974407004,0.0,2651204.649999997
2015-07-28,6.518327,546219707.0,0.0,3560438860.78,0.0,0.0,0.1753469289599976,0.0,2521599.2699999968
2015-07-29,6.593538,547619707.0,1400000.0,3610751389.87,9230953.2,0.002556518630969037,1.6015804622638288,1846190.6400000178,2523451.609999997
2015-07-30,6.631281,548219707.0,600000.0,3635399220.59,3978768.6,0.0010944516292640547,0.7516723974257269,2641944.3600000176,2722390.039999997
2015-07-31,6.658548,549019707.0,800000.0,3655674292.54,5326838.399999999,0.001457142506067973,0.9489224674193121,3707312.0400000177,2988731.959999997
2015-08-03,6.650779,549019707.0,0.0,3651409233.31,0.0,0.0,0.10916373545343339,3707312.0400000177,2988731.959999997
2015-08-04,6.648736,549019707.0,0.0,3650287215.41,0.0,0.0,0.08302577139292805,3707312.0400000177,1262503.159999997
2015-08-05,6.714173,549019707.0,0.0,3686213709.63,0.0,0.0,0.08302577139292805,1861121.4000000178,1262503.159999997
2015-08-06,6.718569,549619707.0,600000.0,3692658329.91,4031141.4,0.001091663793356763,0.7380890599275873,1871595.9600000181,1464060.229999997
2015-08-07,6.690181,549619707.0,0.0,3677055669.94,0.0,0.0,0.05238145329874511,806228.2800000178,1464060.229999997
2015-08-10,6.707673,549619707.0,0.0,3686669670.93,0.0,0.0,0.04674936479168712,806228.2800000178,1464060.229999997
2015-08-11,6.636342,549619707.0,0.0,3647464528.43,0.0,0.0,0.03738933617218843,806228.2800000178,1464060.229999997
2015-08-12,6.543244,549819707.0,200000.0,3597604705.74,1308648.7999999998,0.00036375558379497417,0.26731102304032306,1067958.0400000177,1193817.519999997
2015-08-13,6.575255,553619707.0,3800000.0,3640190837.29,24985969.0,0.006863917337532012,4.057609809218109,5258923.560000018,2443115.969999997
2015-08-14,6.557734,555019707.0,1400000.0,3639671923.2,9180827.6,0.0025224327339724113,1.4646181479570037,7095089.080000018,2902157.349999997
2015-08-17,6.55727,555019707.0,0.0,3639414599.97,0.0,0.0,-0.013247520520734683,7095089.080000018,2902157.349999997
2015-08-18,6.533213,555019707.0,0.0,3626062402.75,0.0,0.0,-0.018579791959946614,7095089.080000018,2902157.349999997
2015-08-19,6.41017,555019707.0,0.0,3557770724.89,0.0,0.0,-0.018579791959946614,6833359.320000018,2902157.349999997
2015-08-20,6.379921,555019707.0,0.0,3540982284.57,0.0,0.0,-0.018579791959946614,1836165.5200000177,2902157.349999997
2015-08-21,6.199739,556019707.0,1000000.0,3447177436.27,6199739.0,0.0017984972095629618,1.023654281944353,1239947.800000018,3212144.299999997
2015-08-24,5.910442,556019707.0,0.0,3286322305.34,0.0,0.0,-0.02725471937634009,1239947.800000018,3212144.299999997
2015-08-25,6.093197,556019707.0,0.0,3387937935.73,0.0,0.0,-0.05634812130574735,1239947.800000018,3212144.299999997
2015-08-26,5.991147,566619707.0,10600000.0,3394702464.52,63506158.199999996,0.018707429845101185,7.847569891011885,13941179.440000016,5925904.549999997
2015-08-27,6.151838,569619707.0,3000000.0,3504208723.03,18455514.0,0.005266670868863652,2.071569766761123,17632282.240000017,6649741.8199999975
2015-08-28,6.207063,569619707.0,0.0,3535665823.64,0.0,0.0,-0.12826445167137152,16392334.440000016,6383399.899999997
2015-08-31,6.207001,570219707.0,600000.0,3539354310.01,3724200.6,0.0010522259920311503,0.30747518587347733,17137174.560000017,6569609.929999997
2015-09-01,6.019025,570219707.0,0.0,3432166703.68,0.0,0.0,-0.13188332162549657,17137174.560000017,6569609.929999997
2015-09-02,6.043851,572619707.0,2400000.0,3460828274.16,14505242.4,0.004191263261544135,1.586523647445999,7336991.400000018,7294872.049999997
2015-09-03,6.154679,573419707.0,800000.0,3529214388.67,4923743.2,0.001395138593962135,0.42633746967957586,4630637.240000018,7339502.139999996
2015-09-04,6.004621,573419707.0,0.0,3443168165.96,0.0,0.0,-0.1522335516542697,4630637.240000018,7339502.139999996
2015-09-07,6.035784,574419707.0,1000000.0,3467073380.47,6035784.0,0.0017408872953193115,0.554918987475318,5092953.920000018,7641291.339999996
2015-09-08,6.106808,577219707.0,2800000.0,3524970453.4,17099062.4,0.0048508385037687755,1.8132602090449481,8512766.400000017,8496244.459999997
2015-09-09,6.18902,577219707.0,0.0,3572424867.16,0.0,0.0,-0.19697723152212424,5611717.920000018,8430812.019999998
2015-09-10,6.122119,577219707.0,0.0,3533808072.12,0.0,0.0,-0.19697723152212424,4626969.280000018,7181513.5699999975
2015-09-11,6.084946,578419707.0,1200000.0,3519652990.48,7301935.2,0.002074617929594299,0.6545178271235741,6087356.320000017,7087568.949999997
2015-09-14,6.052039,578419707.0,0.0,3500618946.05,0.0,0.0,-0.20380438957874344,4880199.520000017,7087568.949999997
2015-09-15,6.104709,578419707.0,0.0,3531084500.06,0.0,0.0,-0.20380438957874344,1460387.040000018,7087568.949999997
2015-09-16,6.195653,578419707.0,0.0,3583687947.42,0.0,0.0,-0.20380438957874344,1460387.040000018,7087568.949999997
2015-09-17,6.153806,578419707.0,0.0,3559482815.65,0.0,0.0,-0.20380438957874344,1460387.040000018,7087568.949999997
2015-09-18,6.071086,578419707.0,0.0,3511635986.68,0.0,0.0,-0.20380438957874344,0.0,6777581.999999997
2015-09-21,6.075779,578419707.0,0.0,3514350328.38,0.0,0.0,-0.20380438957874344,0.0,6777581.999999997
2015-09-22,5.903894,579019707.0,600000.0,3418471452.57,3542336.4,0.0010362340154506419,0.22133235747834298,708467.2800000178,6954698.8199999975
2015-09-23,5.999648,579219707.0,200000.0,3475114495.95,1199929.5999999999,0.0003452921051661558,-0.06963737575931671,948453.2000000179,3839387.389999997
2015-09-24,5.929661,579219707.0,0.0,3434576562.94,0.0,0.0,-0.2184192824400623,948453.2000000179,2916611.6899999967
2015-09-25,6.07651,581219707.0,2000000.0,3531787653.88,12153020.0,0.003441039267082993,1.1927030257336826,3379057.200000018,3524262.6899999967
